total-place,gender-place,name,time,diff
,1693,"Andreasson, Stina (SWE)",11:50:37,+07:27:31
,1694,"Jönell, Linn (SWE)",11:50:40,+07:27:34
,1695,"Svensson, Clara (SWE)",11:50:41,+07:27:35
,1696,"Olsson, Sophia (SWE)",11:50:47,+07:27:41
,1697,"Ebbesson, Annie (SWE)",11:50:55,+07:27:49
,1698,"Ebbesson, Inger (SWE)",11:50:55,+07:27:49
,1699,"Lindmark, Josefine (SWE)",11:50:56,+07:27:50
,1700,"Rolandsson, Sabitha (SWE)",11:51:22,+07:28:16
,1701,"Cederström, Märtha (SWE)",11:51:26,+07:28:20
,1702,"Höppner, Emma (SWE)",11:51:26,+07:28:20
,1703,"Carlsson, Fanny (SWE)",11:51:35,+07:28:29
,1704,"Lind, Charlotta (SWE)",11:51:36,+07:28:30
,1705,"Läärä, Loviisa (FIN)",11:51:37,+07:28:31
,1706,"Nordlander, Sofia (SWE)",11:51:40,+07:28:34
,1707,"Nordlander, Linnea (SWE)",11:51:41,+07:28:35
,1708,"Åström, Camilla (SWE)",11:51:42,+07:28:36
,1709,"Roos, Mia (SWE)",11:52:01,+07:28:55
,1710,"Gustafsson, Julia (SWE)",11:52:02,+07:28:56
,1711,"Jensäter, Lisa (SWE)",11:52:17,+07:29:11
,1712,"Norgren, Susanne (SWE)",11:52:18,+07:29:12
,1713,"Linné, Elsa (SWE)",11:52:31,+07:29:25
,1714,"Linné, Hilda (SWE)",11:52:32,+07:29:26
,1715,"Olofsson, Malin (SWE)",11:52:36,+07:29:30
,1716,"Bergfeldt, Madeleine (SWE)",11:52:41,+07:29:35
,1717,"Alm, Lotta (SWE)",11:52:45,+07:29:39
,1718,"Renberg, Matilda (SWE)",11:53:11,+07:30:05
,1719,"Andersson, Anna-Maria (SWE)",11:53:12,+07:30:06
,1720,"Larsson, Marie (SWE)",11:53:31,+07:30:25
,1721,"Ek, Hanna (SWE)",11:53:46,+07:30:40
,1722,"Sjöström, Ulrika (SWE)",11:53:52,+07:30:46
,1723,"Nones, Ingrid (ITA)",11:54:12,+07:31:06
,1724,"Petnuchova, Ingrid (SVK)",11:54:34,+07:31:28
,1725,"Hedblom, Susanne (SWE)",11:55:10,+07:32:04
,1726,"Harryson, Jenny (SWE)",11:55:33,+07:32:27
,1727,"Oskarsdottir, Harpa (ISL)",11:55:34,+07:32:28
,1728,"Altahr-Cederberg, Ebba (SWE)",11:55:34,+07:32:28
,1729,"Matthíasdóttir Proppè, Halldora (ISL)",11:55:35,+07:32:29
,1730,"Johansson, Petra (SWE)",11:55:35,+07:32:29
,1731,"Stigestadh, Maritta (FIN)",11:55:54,+07:32:48
,1732,"Gidewall, Sofia (SWE)",11:56:00,+07:32:54
,1733,"Nilsson, Julia (SWE)",11:56:05,+07:32:59
,1734,"Skarelid, Agnes (SWE)",11:56:08,+07:33:02
,1735,"Oskarsson, Caisa (SWE)",11:56:11,+07:33:05
,1736,"Pettersson, Malin (SWE)",11:56:24,+07:33:18
,1737,"Elster, Linn (SWE)",11:56:36,+07:33:30
,1738,"Gard Jansson, Jessica (SWE)",11:56:40,+07:33:34
,1739,"Hellgren, Lova (SWE)",11:56:48,+07:33:42
,1740,"Ljunggren, Elinor (SWE)",11:57:00,+07:33:54
,1741,"Sellén, Emma (SWE)",11:57:02,+07:33:56
,1742,"Berg, Jessica (SWE)",11:57:02,+07:33:56
,1743,"Bengtsson, Linnéa (SWE)",11:57:05,+07:33:59
,1744,"Höök, Lisa (SWE)",11:57:15,+07:34:09
,1745,"Isacsson Larsson, Malin Elisabet (SWE)",11:57:15,+07:34:09
,1746,"Lindqvist, Christina",11:57:18,+07:34:12
,1747,"Persson Berglöf, Emilia (SWE)",11:57:27,+07:34:21
,1748,"Ericsson, Petra (SWE)",11:57:28,+07:34:22
,1749,"Wärlinge Andersson, Matilda (SWE)",11:57:34,+07:34:28
,1750,"Strand, Pauline (SWE)",11:57:47,+07:34:41
,1751,"Sand, Maria (SWE)",11:57:56,+07:34:50
,1752,"Vainikk, Eveli (EST)",11:57:56,+07:34:50
,1753,"Grönberg, Malin (SWE)",11:57:59,+07:34:53
,1754,"Ignasiak, Marta (SWE)",11:58:00,+07:34:54
,1755,"Blomgren Svensson, Marléne (SWE)",11:58:31,+07:35:25
,1756,"Ågren, Sara (SWE)",11:58:34,+07:35:28
,1757,"Lepp Persson, Carina (SWE)",11:58:37,+07:35:31
,1758,"Persson, Lina (SWE)",11:58:52,+07:35:46
,1759,"Rönngard, Vera (SWE)",11:58:53,+07:35:47
,1760,"Jönsson, Annika (SWE)",11:58:59,+07:35:53
,1761,"Åsberg, Camilla (SWE)",11:59:22,+07:36:16
,1762,"Svensson, Ida (SWE)",11:59:28,+07:36:22
,1763,"Rustas, Olivia (SWE)",11:59:33,+07:36:27
,1764,"Myhr, Moa (SWE)",11:59:46,+07:36:40
,1765,"Gabrielsson, Linda (SWE)",11:59:47,+07:36:41
,1766,"Andersson, Maja (SWE)",11:59:49,+07:36:43
,1767,"Jonsson, Caroline (SWE)",11:59:53,+07:36:47
,1768,"Palm Johansson, Hanna (SWE)",12:00:04,+07:36:58
,1769,"Larsson, Lisa (SWE)",12:00:10,+07:37:04
,1770,"Källqvist, Helen (SWE)",12:00:14,+07:37:08
,1771,"Stenqvist, Elin (SWE)",12:00:55,+07:37:49
,1772,"Stenqvist, Jessica (SWE)",12:00:56,+07:37:50
,1773,"Bengtsson, Sandra (SWE)",12:01:21,+07:38:15
,1774,"Grundström, Rebecca (SWE)",12:01:35,+07:38:29
,1775,"Sellgren, Karin (SWE)",12:01:47,+07:38:41
,1776,"Björkstrand, Ann-Sofi (FIN)",12:01:52,+07:38:46
,1777,"Krull, Anne (EST)",12:02:01,+07:38:55
,1778,"Mella, Ronja (SWE)",12:02:05,+07:38:59
,1779,"Leijon, Emelie (SWE)",12:02:12,+07:39:06
,1780,"Øiseth, Trine (NOR)",12:02:14,+07:39:08
,1781,"Kahu, Maili (EST)",12:02:26,+07:39:20
,1782,"Norgren, Ella (SWE)",12:02:30,+07:39:24
,1783,"Eriksson, Fanny (SWE)",12:02:38,+07:39:32
,1784,"Hansson, Josefine (SWE)",12:02:40,+07:39:34
,1785,"Thell Lenntorp, Klara (SWE)",12:02:51,+07:39:45
,1786,"Bjurmark, Sofie (SWE)",12:02:52,+07:39:46
,1787,"Thell, Alma (SWE)",12:02:53,+07:39:47
,1788,"Bengtsson, Anette (SWE)",12:03:07,+07:40:01
,1789,"Trende, Sofia (SWE)",12:03:28,+07:40:22
,1790,"Lind, Wilma (SWE)",12:03:29,+07:40:23
,1791,"Tano, Erika (SWE)",12:03:30,+07:40:24
,1792,"Sjögren, Ulrika (SWE)",12:03:54,+07:40:48
,1793,"Hoyer, Stephanie (GER)",12:03:58,+07:40:52
,1794,"Milinkovic, Aldijana (SWE)",12:04:00,+07:40:54
,1795,"Svensson, Cecilia (SWE)",12:04:17,+07:41:11
,1796,"Brorson, Marie (SWE)",12:04:26,+07:41:20
,1797,"Rönnberg, Elinore (SWE)",12:04:33,+07:41:27
,1798,"Holmberg, Lise-Lotte (SWE)",12:04:53,+07:41:47
,1799,"Ripamonti, Marcella (ITA)",12:04:57,+07:41:51
,1800,"Åsberg, Lovis (SWE)",12:05:03,+07:41:57
,1801,"Lindenbaum, Lisa (SWE)",12:05:04,+07:41:58
,1802,"Swartz, Lena (SWE)",12:05:12,+07:42:06
,1803,"Brånstrand, Stina (SWE)",12:05:17,+07:42:11
,1804,"Fredriksen, Frida (SWE)",12:05:19,+07:42:13
,1805,"Bergström, Lisa (SWE)",12:05:19,+07:42:13
,1806,"Mårtensson, Sophie (SWE)",12:05:45,+07:42:39
,1807,"Arpi, Charlotta (DEN)",12:06:02,+07:42:56
,1808,"Ekman, Malin (SWE)",12:06:17,+07:43:11
,1809,"Ljungbåge, Hanna (SWE)",12:06:26,+07:43:20
,1810,"Lemann, Emelie (SWE)",12:06:54,+07:43:48
,1811,"Olsson, Anna (SWE)",12:06:58,+07:43:52
,1812,"Natt Och Dag, Anna (SWE)",12:07:18,+07:44:12
,1813,"Börgesson, Johanna (SWE)",12:07:44,+07:44:38
,1814,"Hanell, Amanda (SWE)",12:07:56,+07:44:50
,1815,"Heuckendorff, Freja (DEN)",12:08:03,+07:44:57
,1816,"Henriksson, Catrin (SWE)",12:08:05,+07:44:59
,1817,"Henriksson, Jenny (SWE)",12:08:06,+07:45:00
,1818,"Fehrm, Lovisa (SWE)",12:08:13,+07:45:07
,1819,"Walfridsson, Alma (SWE)",12:08:16,+07:45:10
,1820,"Fichtner, Ina (GER)",12:08:32,+07:45:26
,1821,"Melander, Maria (SWE)",12:08:37,+07:45:31
,1822,"Zajickova, Anna (CZE)",12:08:44,+07:45:38
,1823,"Zajícková, Anna (CZE)",12:08:44,+07:45:38
,1824,"Bond, Maria (SWE)",12:08:54,+07:45:48
,1825,"Reiter, Ingrid (AUT)",12:08:54,+07:45:48
,1826,"Morell, Louise (SWE)",12:09:10,+07:46:04
,1827,"Bertills, Mathilda (SWE)",12:09:13,+07:46:07
,1828,"Tammert, Jessica (SWE)",12:09:27,+07:46:21
,1829,"Stenberg, Annika (SWE)",12:09:29,+07:46:23
,1830,"Malm, Sandra (SWE)",12:09:29,+07:46:23
,1831,"Lind, Lena (SWE)",12:09:32,+07:46:26
,1832,"Sjöberg, Fanny (SWE)",12:09:37,+07:46:31
,1833,"Nyström, Elisabet (SWE)",12:09:55,+07:46:49
,1834,"Rindstig, Elin (SWE)",12:10:03,+07:46:57
,1835,"Hummerhielm, Anna (SWE)",12:10:09,+07:47:03
,1836,"Andersson, Lena (SWE)",12:10:17,+07:47:11
,1837,"Wörnle, Ulrike (GER)",12:10:18,+07:47:12
,1838,"Härtel, Caroline (GER)",12:10:18,+07:47:12
,1839,"Stibe Sahlman, Anna (SWE)",12:10:19,+07:47:13
,1840,"Öhman, Maria (SWE)",12:10:22,+07:47:16
,1841,"Draxler, Emmy (SWE)",12:10:26,+07:47:20
,1842,"Andréason, Malin (SWE)",12:10:30,+07:47:24
,1843,"Källman Gleisner, Sanna (SWE)",12:10:31,+07:47:25
,1844,"Palmgren, Jenny (SWE)",12:10:41,+07:47:35
,1845,"Hammar, Anna (SWE)",12:11:09,+07:48:03
,1846,"Rova, Agnes (SWE)",12:11:20,+07:48:14
,1847,"Wikberg, Anna (FIN)",12:11:47,+07:48:41
,1848,"Persson, Lena (SWE)",12:11:55,+07:48:49
,1849,"Stolt Halvarsson, Karin (SWE)",12:11:56,+07:48:50
,1850,"Pettersson, Anna (SWE)",12:12:00,+07:48:54
,1851,"Jungerth, Sofia (SWE)",12:12:11,+07:49:05
,1852,"Hansson, Marie (SWE)",12:12:17,+07:49:11
,1853,"Carlsson, Linnéa (SWE)",12:12:17,+07:49:11
,1854,"Paal, Epp (EST)",12:12:22,+07:49:16
,1855,"Lamy-Chappuis, Annette (USA)",12:12:22,+07:49:16
,1856,"Kihlén, Emma (SWE)",12:12:28,+07:49:22
,1857,"Säfström, Cecilia (SWE)",12:12:32,+07:49:26
,1858,"Ström, Malin (FIN)",12:12:37,+07:49:31
,1859,"Ruda, Lina (SWE)",12:12:39,+07:49:33
,1860,"Jonsson, Rebecka (SWE)",12:12:54,+07:49:48
,1861,"Norstedt, Josefine (SWE)",12:12:59,+07:49:53
,1862,"Alfredsdotter Kempe, Irene (SWE)",12:13:02,+07:49:56
,1863,"Andersson, Irene (SWE)",12:13:07,+07:50:01
,1864,"Iversen, Anna Vad (DEN)",12:13:09,+07:50:03
,1865,"Sommer Thune, Emilie (DEN)",12:13:09,+07:50:03
,1866,"Asp, Maria (SWE)",12:13:39,+07:50:33
,1867,"Kentrup, Marion (GER)",12:13:40,+07:50:34
,1868,"Johansson, Isabel (SWE)",12:13:49,+07:50:43
,1869,"Pettersson, Louise (SWE)",12:13:51,+07:50:45
,1870,"Gunnarsson, Astrid (SWE)",12:13:58,+07:50:52
,1871,"Sandqvist, Johanna (SWE)",12:14:01,+07:50:55
,1872,"Blomstrand, Michelle (SWE)",12:14:18,+07:51:12
,1873,"Jonsson, Linda (SWE)",12:14:21,+07:51:15
,1874,"Hinas, Linda (SWE)",12:14:26,+07:51:20
,1875,"Richardsdotter, Anna (SWE)",12:14:48,+07:51:42
,1876,"Sarheim Olsson, Pia (SWE)",12:14:54,+07:51:48
,1877,"Sjöström, Susanne (SWE)",12:14:57,+07:51:51
,1878,"Larsson, Alice (SWE)",12:15:00,+07:51:54
,1879,"Ahlqvist, Linnea (SWE)",12:15:02,+07:51:56
,1880,"Allden, Nora (FIN)",12:15:05,+07:51:59
,1881,"Vomackova, Lucie (CZE)",12:15:16,+07:52:10
,1882,"Grahn, Katarina (SWE)",12:15:17,+07:52:11
,1883,"Holmstrand, Julia (SWE)",12:15:19,+07:52:13
,1884,"Hedtjärn-Åkesson, Annika (SWE)",12:15:40,+07:52:34
,1885,"Jangholm, Anna (SWE)",12:15:57,+07:52:51
,1886,"Gustafsson, Annika (SWE)",12:15:57,+07:52:51
,1887,"Köhler, Annette (GER)",12:15:57,+07:52:51
,1888,"Unger Berne, Cecilia (SWE)",12:16:10,+07:53:04
,1889,"Wallman, Caroline (SWE)",12:16:32,+07:53:26
,1890,"Axelsson, Elin (SWE)",12:16:39,+07:53:33
,1891,"Gyllander Tano, Emelie (SWE)",12:16:40,+07:53:34
,1892,"Sandfager, Linda (SWE)",12:16:40,+07:53:34
,1893,"Persson, Ellen (SWE)",12:16:42,+07:53:36
,1894,"Henriksson, Malin (SWE)",12:16:46,+07:53:40
,1895,"Nyström, Malin (SWE)",12:16:54,+07:53:48
,1896,"Falkström, Elin (SWE)",12:16:56,+07:53:50
,1897,"Byggeth, Ida (SWE)",12:17:00,+07:53:54
,1898,"Byggeth, Emma (SWE)",12:17:00,+07:53:54
,1899,"Ahlberg, Matilda (SWE)",12:17:06,+07:54:00
,1900,"Huzell, Jenny (SWE)",12:17:17,+07:54:11
,1901,"Geyer, Antje (GER)",12:17:40,+07:54:34
,1902,"Wicknertz, Lisa (SWE)",12:17:47,+07:54:41
,1903,"Fagervall, Teresa (SWE)",12:17:52,+07:54:46
,1904,"Bergström, Inger (SWE)",12:18:00,+07:54:54
,1905,"Svedberg, Freya (SWE)",12:18:02,+07:54:56
,1906,"Pettersen, Jenny (SWE)",12:18:06,+07:55:00
,1907,"Carlsson, Agnes (SWE)",12:18:24,+07:55:18
,1908,"Lönkvist, Olivia (SWE)",12:18:26,+07:55:20
,1909,"Scheutz, Anna (SWE)",12:18:28,+07:55:22
,1910,"Frisk, Louise (SWE)",12:18:30,+07:55:24
,1911,"Emmoth, Malin (SWE)",12:18:30,+07:55:24
,1912,"Bråthen, Anita (NOR)",12:18:33,+07:55:27
,1913,"Ullström, Matilda (SWE)",12:18:41,+07:55:35
,1914,"Lundgård, Lisa (SWE)",12:18:41,+07:55:35
,1915,"Mattsson, Lise-Lott (SWE)",12:18:45,+07:55:39
,1916,"Mattsson, Fanny (SWE)",12:18:45,+07:55:39
,1917,"Almén, Anna (SWE)",12:18:58,+07:55:52
,1918,"Carlström, Katarina (SWE)",12:19:03,+07:55:57
,1919,"Landin, Alma (SWE)",12:19:29,+07:56:23
,1920,"Sköld, Kristina (SWE)",12:19:31,+07:56:25
,1921,"Jukkum, Kertu (EST)",12:19:43,+07:56:37
,1922,"Wikström, Anna (SWE)",12:19:59,+07:56:53
,1923,"Vismer, Linda (SWE)",12:20:08,+07:57:02
,1924,"Norrlund, Mathilda (SWE)",12:20:10,+07:57:04
,1925,"Engman, Tova (SWE)",12:20:11,+07:57:05
,1926,"Aronsson, Jenni (SWE)",12:20:16,+07:57:10
,1927,"Evestus, Airika (EST)",12:20:30,+07:57:24
,1928,"Magnisson, Ebba (SWE)",12:20:48,+07:57:42
,1929,"Bergfjord, Maria (NOR)",12:21:01,+07:57:55
,1930,"Lundgren, Sofia (SWE)",12:21:01,+07:57:55
,1931,"Pennbro, Hanna (SWE)",12:21:14,+07:58:08
,1932,"Karlsson, Emilia (SWE)",12:21:17,+07:58:11
,1933,"Blomgren, Lena (SWE)",12:21:40,+07:58:34
,1934,"Johansson, Femmy (SWE)",12:22:06,+07:59:00
,1935,"Åsenlund, Miko (SWE)",12:22:06,+07:59:00
,1936,"Melin, Maria (SWE)",12:22:06,+07:59:00
,1937,"Lindberg, Sara (SWE)",12:22:22,+07:59:16
,1938,"Morell, Jenny (SWE)",12:22:23,+07:59:17
,1939,"Peemüller, Christina (GER)",12:22:25,+07:59:19
,1940,"Eriksson Wänström, Hanna (SWE)",12:22:26,+07:59:20
,1941,"Mikkelsen, Elisabet (SWE)",12:22:50,+07:59:44
,1942,"Giger, Jacqueline (SUI)",12:23:02,+07:59:56
,1943,"Krausová, Kamila (CZE)",12:23:10,+08:00:04
,1944,"Köpberg, Felicia (SWE)",12:23:15,+08:00:09
,1945,"Sandberg, Lina (SWE)",12:23:18,+08:00:12
,1946,"Torp, Hedda Roscher (NOR)",12:23:23,+08:00:17
,1947,"Alsén, Maria (SWE)",12:23:43,+08:00:37
,1948,"Johnsson, Petra (SWE)",12:24:06,+08:01:00
,1949,"Sundqvist, Sara (SWE)",12:24:13,+08:01:07
,1950,"Wolf, Signe (SWE)",12:24:16,+08:01:10
,1951,"Lindvall, Mirella (FIN)",12:24:18,+08:01:12
,1952,"Yttergren, Maja (SWE)",12:24:20,+08:01:14
,1953,"Wiklund, Elsa (SWE)",12:24:55,+08:01:49
,1954,"Byström, Emma (SWE)",12:24:57,+08:01:51
,1955,"Blomberg, Sara (SWE)",12:24:59,+08:01:53
,1956,"Blomstedt Lingensjö, Caroline (SWE)",12:25:00,+08:01:54
,1957,"Blomstedt Lidén, Frida (SWE)",12:25:00,+08:01:54
,1958,"Alfredsson, Cecilia (SWE)",12:25:07,+08:02:01
,1959,"Arnesson Ceder, Lina (SWE)",12:25:16,+08:02:10
,1960,"Bywall, Stina (SWE)",12:25:19,+08:02:13
,1961,"Bywall, Emma (SWE)",12:25:19,+08:02:13
,1962,"Hatta, Sofia (SWE)",12:25:24,+08:02:18
,1963,"Forsström, Mikaela (SWE)",12:25:51,+08:02:45
,1964,"Svítilová, Pavla (CZE)",12:25:55,+08:02:49
,1965,"Andersson, Lina (SWE)",12:26:07,+08:03:01
,1966,"Schwinghamer, Johanna (USA)",12:26:12,+08:03:06
,1967,"Stenman, Tilda (SWE)",12:26:25,+08:03:19
,1968,"Lindeblad, Ida (SWE)",12:26:31,+08:03:25
,1969,"Bergkvist Dädeby, Helena (SWE)",12:26:38,+08:03:32
,1970,"Forsberg, Mimmi (SWE)",12:26:40,+08:03:34
,1971,"Andersson, Sanna (SWE)",12:26:46,+08:03:40
,1972,"Jensen, Anniken Slyngenborg (NOR)",12:26:48,+08:03:42
,1973,"Fougner, Christine (NOR)",12:26:52,+08:03:46
,1974,"Cederqvist, Frida (SWE)",12:26:54,+08:03:48
,1975,"Matanovic, Camilla (SWE)",12:27:20,+08:04:14
,1976,"Demirtas, Sara (SWE)",12:27:28,+08:04:22
,1977,"Sandanger, Linn (SWE)",12:27:29,+08:04:23
,1978,"Kogler, Hanna (SWE)",12:27:31,+08:04:25
,1979,"Riklund, Tine (SWE)",12:27:38,+08:04:32
,1980,"Liljedahl, Charlotta (SWE)",12:27:56,+08:04:50
,1981,"Sonesson, Malin (SWE)",12:27:56,+08:04:50
,1982,"Reisen, Hedvig (SWE)",12:27:57,+08:04:51
,1983,"Gustafsson, Clara (SWE)",12:27:58,+08:04:52
,1984,"Jönsson, Victoria (SWE)",12:28:16,+08:05:10
,1985,"Humes, Malin (SWE)",12:28:25,+08:05:19
,1986,"Nordström, Emma (SWE)",12:28:32,+08:05:26
,1987,"Andersen, Line Glinvad (DEN)",12:28:38,+08:05:32
,1988,"Bergström, Johanna (SWE)",12:28:40,+08:05:34
,1989,"Bastlová, Dagmar (CZE)",12:28:43,+08:05:37
,1990,"Tjäder, Linda (SWE)",12:28:43,+08:05:37
,1991,"Andersson, Charlotte (SWE)",12:28:43,+08:05:37
,1992,"Holmer, Linn Viktoria (SWE)",12:28:44,+08:05:38
,1993,"Winroth, Maria (SWE)",12:28:49,+08:05:43
,1994,"Persson, Karin (SWE)",12:28:57,+08:05:51
,1995,"Virsand Pettersson, Camilla (SWE)",12:29:11,+08:06:05
,1996,"Lönngren, Christina (SWE)",12:29:12,+08:06:06
,1997,"Brogren, Klara (SWE)",12:29:14,+08:06:08
,1998,"Brogren, Frida (SWE)",12:29:14,+08:06:08
,1999,"Andersson, Astrid (SWE)",12:29:21,+08:06:15
,2000,"Andersson, Agnes (SWE)",12:29:22,+08:06:16
,2001,"Kajlöv, Ebba (SWE)",12:29:23,+08:06:17
,2002,"Persson, Maja (SWE)",12:29:24,+08:06:18
,2003,"Sellergren, Ammie (SWE)",12:29:43,+08:06:37
,2004,"Young, Anna (SWE)",12:29:45,+08:06:39
,2005,"Thunstam, Sofia (SWE)",12:29:45,+08:06:39
,2006,"Lönegård, Mia (SWE)",12:29:59,+08:06:53
,2007,"Nordlund, Evelina (SWE)",12:30:05,+08:06:59
,2008,"Nero, Sara (SWE)",12:30:10,+08:07:04
,2009,"Trivic Žemva, Tanja (SLO)",12:30:20,+08:07:14
,2010,"Pretnar, Karolina (SLO)",12:30:20,+08:07:14
,2011,"von Heijne, Stina (SWE)",12:30:33,+08:07:27
,2012,"Ekberg, Kristina (SWE)",12:30:44,+08:07:38
,2013,"Tovedal, Sofia (SWE)",12:30:46,+08:07:40
,2014,"Östmark, Teresia (SWE)",12:30:59,+08:07:53
,2015,"Wiklund, Kristina (SWE)",12:31:03,+08:07:57
,2016,"Holmeberg, Emma (SWE)",12:31:12,+08:08:06
,2017,"Klijnstra, Suzanne (NED)",12:31:29,+08:08:23
,2018,"Lönander, Johanna (SWE)",12:31:31,+08:08:25
,2019,"Svärdby, Frida (SWE)",12:31:33,+08:08:27
,2020,"Larsson, Åsa (SWE)",12:31:35,+08:08:29
,2021,"Göthe, Sandra (SWE)",12:32:04,+08:08:58
,2022,"Sundberg, Martina (SWE)",12:32:07,+08:09:01
,2023,"Jonsson, Hanna (SWE)",12:32:09,+08:09:03
,2024,"Roos, Moa (SWE)",12:32:10,+08:09:04
,2025,"Pettersson, Beata (SWE)",12:32:13,+08:09:07
,2026,"Fredlund Laven, Maria (SWE)",12:32:15,+08:09:09
,2027,"Markström, Julia (SWE)",12:32:17,+08:09:11
,2028,"Carlsson, Iuliana (SWE)",12:32:34,+08:09:28
,2029,"Åsén, Kristina (SWE)",12:32:34,+08:09:28
,2030,"Drotz, Natalie (SWE)",12:32:37,+08:09:31
,2031,"Theimerova, Patricie (CZE)",12:32:39,+08:09:33
,2032,"Alhbin, Sara (SWE)",12:32:39,+08:09:33
,2033,"Geldeard, Leah (GBR)",12:32:51,+08:09:45
,2034,"Delay, Catherine (DEN)",12:33:09,+08:10:03
,2035,"Herou, Alma (SWE)",12:33:11,+08:10:05
,2036,"Herou, Emma (SWE)",12:33:12,+08:10:06
,2037,"Granström, Andrea (SWE)",12:33:13,+08:10:07
,2038,"Nordin, Lina (SWE)",12:33:15,+08:10:09
,2039,"Scharffetter, Signe (SWE)",12:33:19,+08:10:13
,2040,"Ek, Elin (SWE)",12:33:21,+08:10:15
,2041,"Bergqvist, Lisa (FIN)",12:33:39,+08:10:33
,2042,"Eriksson, Anna (SWE)",12:33:52,+08:10:46
,2043,"Hugo, Sonia (SWE)",12:33:59,+08:10:53
,2044,"Holmberg, Elvira (SWE)",12:34:01,+08:10:55
,2045,"Martinell, Frida (SWE)",12:34:01,+08:10:55
,2046,"Olsson Estmer, Irma (SWE)",12:34:09,+08:11:03
,2047,"Sandros, Carita (SWE)",12:34:10,+08:11:04
,2048,"Breide, Charlotta (FRA)",12:34:11,+08:11:05
,2049,"Andersson, Sofie (SWE)",12:34:15,+08:11:09
,2050,"Östholm, Anna (SWE)",12:34:18,+08:11:12
,2051,"Larsdotter, Maria (SWE)",12:34:20,+08:11:14
,2052,"Teserius, Sabina (SWE)",12:34:25,+08:11:19
,2053,"Olsson, Annie (SWE)",12:34:36,+08:11:30
,2054,"Hellman, Lenita (ALA)",12:34:41,+08:11:35
,2055,"Macdonald, Rebecca (CAN)",12:34:41,+08:11:35
,2056,"Blom, Julia (SWE)",12:34:43,+08:11:37
,2057,"Dahl, Tea (SWE)",12:34:43,+08:11:37
,2058,"Gylje Blank, Sofia (SWE)",12:34:44,+08:11:38
,2059,"Hallstedt, Sophie (SWE)",12:34:47,+08:11:41
,2060,"Svensson, Malin (SWE)",12:34:48,+08:11:42
,2061,"Utfolk, Ann-Louise (FIN)",12:34:49,+08:11:43
,2062,"Kaiser, Annika (SWE)",12:34:49,+08:11:43
,2063,"Boström-Fors, Amalia (SWE)",12:34:54,+08:11:48
,2064,"Falk-Sørensen, Astrid Kamille (DEN)",12:34:59,+08:11:53
,2065,"Johansson, Jill (SWE)",12:35:13,+08:12:07
,2066,"Gössner, Sofia (SWE)",12:35:24,+08:12:18
,2067,"Helmersson, Viktoria (SWE)",12:35:33,+08:12:27
,2068,"Långbacka, Karin (FIN)",12:35:34,+08:12:28
,2069,"Joon, Marie (SWE)",12:35:41,+08:12:35
,2070,"Ristimäki, Elina (FIN)",12:35:43,+08:12:37
,2071,"Fredriksson, Miranda (SWE)",12:35:45,+08:12:39
,2072,"Leuf, Johanna (SWE)",12:35:53,+08:12:47
,2073,"Kritzinger, Maria (AUT)",12:35:58,+08:12:52
,2074,"Sabith, Susanne (SWE)",12:36:02,+08:12:56
,2075,"Horvath, Sofi (SWE)",12:36:26,+08:13:20
,2076,"Åkerstedt, Desiré (SWE)",12:36:29,+08:13:23
,2077,"Axelsson, Magdalena (SWE)",12:36:42,+08:13:36
,2078,"Mikkelä, Anna Karin (SWE)",12:36:53,+08:13:47
,2079,"Brunzell, Anna (SWE)",12:36:54,+08:13:48
,2080,"Dunsäter, Madeleine (SWE)",12:36:57,+08:13:51
,2081,"Arndt-Schubert, Kati (GER)",12:36:58,+08:13:52
,2082,"Lindberg, Annelie (SWE)",12:37:15,+08:14:09
,2083,"Kleremo, Josefin (SWE)",12:37:18,+08:14:12
,2084,"Dunberg, Eleonor (SWE)",12:37:25,+08:14:19
,2085,"Groot, Linda (NED)",12:37:26,+08:14:20
,2086,"Östemar, Sofie (SWE)",12:37:32,+08:14:26
,2087,"Wallgren, Barbro (SWE)",12:37:40,+08:14:34
,2088,"Vavrova, Marie (CZE)",12:38:00,+08:14:54
,2089,"Vavrova, Debora (CZE)",12:38:01,+08:14:55
,2090,"Andersson, Linn (SWE)",12:38:04,+08:14:58
,2091,"Johansson, Hedda (SWE)",12:38:04,+08:14:58
,2092,"Svensson, Linnea (SWE)",12:38:04,+08:14:58
,2093,"Johansson, Anna-Karin (SWE)",12:38:05,+08:14:59
,2094,"Johansson, Malva (SWE)",12:38:05,+08:14:59
,2095,"Färm, Helena (SWE)",12:38:08,+08:15:02
,2096,"Holmlund, Therese (SWE)",12:38:10,+08:15:04
,2097,"Hanscam, Emily (USA)",12:38:13,+08:15:07
,2098,"Törnkvist, Fredrika (SWE)",12:38:16,+08:15:10
,2099,"Svensson, Julia (SWE)",12:38:45,+08:15:39
,2100,"Ramel, Ebba (SWE)",12:38:46,+08:15:40
,2101,"Frithiofsson, Katarina (SWE)",12:38:52,+08:15:46
,2102,"Bontesse De Filippis, Emelie (SWE)",12:38:57,+08:15:51
,2103,"Maria, Rydell (SWE)",12:38:58,+08:15:52
,2104,"L Hjälmerhag, Elisabeth (SWE)",12:39:02,+08:15:56
,2105,"Leinonen, Tina (SWE)",12:39:03,+08:15:57
,2106,"Raldén, Cecilia (SWE)",12:39:04,+08:15:58
,2107,"Eriksson Ekberg, Maria (SWE)",12:39:07,+08:16:01
