total-place,gender-place,name,time,diff
,8150,"Asmundsson, David (SWE)",10:39:46,+06:47:03
,8151,"Lavender, Vincent (SWE)",10:39:52,+06:47:09
,8152,"Rosengren, Jonathan (SWE)",10:39:58,+06:47:15
,8153,"Johansson, Oscar (SWE)",10:40:04,+06:47:21
,8154,"Karlsson, Kjell (SWE)",10:40:06,+06:47:23
,8155,"Somberg, Julian (NED)",10:40:08,+06:47:25
,8156,"Sauer, Zdenek (CZE)",10:40:15,+06:47:32
,8157,"Ljungström, Marcus (SWE)",10:40:22,+06:47:39
,8158,"Gross, Anders (SWE)",10:40:27,+06:47:44
,8159,"Treptow, John-Patrik (SWE)",10:40:28,+06:47:45
,8160,"Nielsen, Martin (DEN)",10:40:32,+06:47:49
,8161,"Åkerfeldt, Jonas (SWE)",10:40:34,+06:47:51
,8162,"Jakobsson, Tommy (SWE)",10:40:35,+06:47:52
,8163,"Frost, Emil (SWE)",10:40:40,+06:47:57
,8164,"Garefelt, Linus (SWE)",10:40:48,+06:48:05
,8165,"Andersson, Ingemar (SWE)",10:40:48,+06:48:05
,8166,"Larsson, Staffan (SWE)",10:40:49,+06:48:06
,8167,"Snickars, Samuel (SWE)",10:40:50,+06:48:07
,8168,"Löwenhielm, Fredrik (SWE)",10:40:50,+06:48:07
,8169,"Mangs, Carl-Johan (SWE)",10:40:55,+06:48:12
,8170,"Eriksson, Dan (SWE)",10:41:01,+06:48:18
,8171,"Tuveberg, Stefan (SWE)",10:41:02,+06:48:19
,8172,"Olsson, Jerry (SWE)",10:41:08,+06:48:25
,8173,"Berling, Patrik (SWE)",10:41:08,+06:48:25
,8174,"Drogset, Nikolay (NOR)",10:41:11,+06:48:28
,8175,"Schmidt, Hugo (SWE)",10:41:11,+06:48:28
,8176,"Nurmos, Olli (FIN)",10:41:12,+06:48:29
,8177,"Gylling, Fredric (SWE)",10:41:13,+06:48:30
,8178,"Lindhard, Mads (DEN)",10:41:22,+06:48:39
,8179,"Serrander, Peter (SWE)",10:41:29,+06:48:46
,8180,"Erlandsson, Gustav (SWE)",10:41:30,+06:48:47
,8181,"Luther, Peter (SWE)",10:41:33,+06:48:50
,8182,"Höök, Fredrik (SWE)",10:41:36,+06:48:53
,8183,"Rönnholmen, Joel (SWE)",10:41:39,+06:48:56
,8184,"Omelka, Michal (CZE)",10:41:42,+06:48:59
,8185,"Jaanus, Andres (EST)",10:41:47,+06:49:04
,8186,"Wallman, Simon (SWE)",10:41:52,+06:49:09
,8187,"Rask, Thomas (NOR)",10:41:58,+06:49:15
,8188,"Lundgren, Olle (SWE)",10:41:59,+06:49:16
,8189,"Hölmark, Tomas (SWE)",10:42:12,+06:49:29
,8190,"Lindell, Oskar (PER)",10:42:14,+06:49:31
,8191,"Helenelund, Jens (FIN)",10:42:17,+06:49:34
,8192,"Weise, Rene (GER)",10:42:21,+06:49:38
,8193,"Undin, Pär (SWE)",10:42:22,+06:49:39
,8194,"Friese, Sven (GER)",10:42:25,+06:49:42
,8195,"Svensson, Bengt (SWE)",10:42:25,+06:49:42
,8196,"Cuadra, Christian (SWE)",10:42:28,+06:49:45
,8197,"Bang, Mads (DEN)",10:42:30,+06:49:47
,8198,"Patzak, Jiri (CZE)",10:42:32,+06:49:49
,8199,"Thulin, Anders (SWE)",10:42:51,+06:50:08
,8200,"Gabcik, Erik (SVK)",10:42:52,+06:50:09
,8201,"Olsson, Hans (SWE)",10:42:55,+06:50:12
,8202,"Svensson, Daniel (SWE)",10:42:55,+06:50:12
,8203,"Mikko, Ingemar (SWE)",10:43:02,+06:50:19
,8204,"Hultén, Fredrik (SWE)",10:43:06,+06:50:23
,8205,"Håkansson, Truls (SWE)",10:43:06,+06:50:23
,8206,"Olsson, Anders (SWE)",10:43:09,+06:50:26
,8207,"Fernheim, Elias (SWE)",10:43:10,+06:50:27
,8208,"Schulze, Alex (SUI)",10:43:11,+06:50:28
,8209,"Andraey, Erik (SWE)",10:43:11,+06:50:28
,8210,"Jarborn, Jonas (SWE)",10:43:14,+06:50:31
,8211,"Waltscheff, Mikael (SWE)",10:43:14,+06:50:31
,8212,"Juhanoja, Juha (FIN)",10:43:15,+06:50:32
,8213,"Lindblå, Fredrik (SWE)",10:43:16,+06:50:33
,8214,"Kavander, Philip (SWE)",10:43:17,+06:50:34
,8215,"Almendal, Thomas (SWE)",10:43:17,+06:50:34
,8216,"Lindoff, Peter (SWE)",10:43:18,+06:50:35
,8217,"Aurelius, Gustaf (SWE)",10:43:25,+06:50:42
,8218,"Hoel, Jo Anders (NOR)",10:43:26,+06:50:43
,8219,"Friberg, Linus (SWE)",10:43:27,+06:50:44
,8220,"Mellqvist, Fredrik (SWE)",10:43:28,+06:50:45
,8221,"Emretsson, Lennart (SWE)",10:43:29,+06:50:46
,8222,"Mattsson, Jesper (SWE)",10:43:33,+06:50:50
,8223,"Ragnarsson, Johannes (SWE)",10:43:36,+06:50:53
,8224,"Hegland, Knut (NOR)",10:43:37,+06:50:54
,8225,"Vomacka, Josef (CZE)",10:43:37,+06:50:54
,8226,"Flobergsundet, Oddvar (NOR)",10:43:42,+06:50:59
,8227,"Jemth, Per (SWE)",10:43:43,+06:51:00
,8228,"Karja, Kaupo (EST)",10:43:44,+06:51:01
,8229,"Isma, Enrico (ITA)",10:43:49,+06:51:06
,8230,"Pålsson, Arvid (SWE)",10:43:51,+06:51:08
,8231,"Nygren, Anders (SWE)",10:43:51,+06:51:08
,8232,"Lundblad, Andreas (SWE)",10:43:51,+06:51:08
,8233,"Ericsson, Stefan (SWE)",10:43:53,+06:51:10
,8234,"Lindgren, Joakim (SWE)",10:43:54,+06:51:11
,8235,"Potocki, Patrik (SWE)",10:43:56,+06:51:13
,8236,"Persson, Greger (SWE)",10:43:59,+06:51:16
,8237,"Huldén, Robin Alexander (FIN)",10:44:00,+06:51:17
,8238,"Pohl, Anders (SWE)",10:44:07,+06:51:24
,8239,"Alanentalo, Stefan (SWE)",10:44:07,+06:51:24
,8240,"Henriksson, Björn (SWE)",10:44:11,+06:51:28
,8241,"Stastka, Jiri (CZE)",10:44:12,+06:51:29
,8242,"Östlund, Gabriel (SWE)",10:44:16,+06:51:33
,8243,"Waage, Martin (NOR)",10:44:20,+06:51:37
,8244,"Månsson, Victor (SWE)",10:44:24,+06:51:41
,8245,"Reitberger, Tobias (SWE)",10:44:26,+06:51:43
,8246,"Qvarnström, Jonas (SWE)",10:44:35,+06:51:52
,8247,"Toman, Ond?ej (CZE)",10:44:37,+06:51:54
,8248,"Eriksson, Linus (SWE)",10:44:39,+06:51:56
,8249,"Palmer, David (GBR)",10:44:39,+06:51:56
,8250,"Gerremo, Hans (SWE)",10:44:43,+06:52:00
,8251,"Andreasson, Mikael (SWE)",10:44:47,+06:52:04
,8252,"Lindeborg, Adam (SWE)",10:44:48,+06:52:05
,8253,"Morandini, Nicola (ITA)",10:44:52,+06:52:09
,8254,"Baldassarra, Simone (ITA)",10:44:52,+06:52:09
,8255,"Karlsson, Isak (SWE)",10:44:53,+06:52:10
,8256,"Torlind, Niklas (SWE)",10:44:53,+06:52:10
,8257,"Bergljung, Gustav (SWE)",10:44:55,+06:52:12
,8258,"Bernström, Johan (SWE)",10:44:55,+06:52:12
,8259,"Larsen, Christoffer (NOR)",10:44:56,+06:52:13
,8260,"Arnell, Joel (SWE)",10:44:58,+06:52:15
,8261,"Torkelsson, Stefan Ludwig Gunnar (SWE)",10:45:00,+06:52:17
,8262,"Johansson, Oscar (SWE)",10:45:04,+06:52:21
,8263,"Larsson, Jan-Ola (SWE)",10:45:06,+06:52:23
,8264,"Paderni, Andrea (ITA)",10:45:08,+06:52:25
,8265,"Wu Långström, Patrick (SWE)",10:45:11,+06:52:28
,8266,"Hansen, Lasse Bjerregaard (DEN)",10:45:12,+06:52:29
,8267,"Leyde, Jens (GER)",10:45:21,+06:52:38
,8268,"Borglund, Tim (SWE)",10:45:23,+06:52:40
,8269,"Grahn, Kristofer (SWE)",10:45:24,+06:52:41
,8270,"Svensson, Viktor (SWE)",10:45:27,+06:52:44
,8271,"Nordh, Mårten (SWE)",10:45:31,+06:52:48
,8272,"Cans, Hampus (SWE)",10:45:32,+06:52:49
,8273,"Olivier, Davide (ITA)",10:45:35,+06:52:52
,8274,"Ragnewall, Andreas (SWE)",10:45:37,+06:52:54
,8275,"Kroon, Anton (SWE)",10:45:42,+06:52:59
,8276,"Hnilica, Thomas (AUT)",10:45:49,+06:53:06
,8277,"Enander, Oscar (SWE)",10:45:51,+06:53:08
,8278,"Pihlström, Jonas (SWE)",10:45:51,+06:53:08
,8279,"Skogby, Erik (SWE)",10:45:52,+06:53:09
,8280,"Janatka, Jiri (CZE)",10:45:55,+06:53:12
,8281,"Norberg, Arvid (SWE)",10:45:57,+06:53:14
,8282,"Sånnell, Stefan (SWE)",10:45:58,+06:53:15
,8283,"Schiött, Axel (SWE)",10:45:59,+06:53:16
,8284,"Kjeldsen, Magnus (NOR)",10:45:59,+06:53:16
,8285,"Olsson, Johan (SWE)",10:46:02,+06:53:19
,8286,"Thofelt, Marcus (SWE)",10:46:03,+06:53:20
,8287,"Dalung, Victor (SWE)",10:46:05,+06:53:22
,8288,"Karlsson, Daniel (SWE)",10:46:06,+06:53:23
,8289,"From, Marcus (SWE)",10:46:08,+06:53:25
,8290,"Ihre, Douglas (SWE)",10:46:10,+06:53:27
,8291,"Ihre, Christian (SWE)",10:46:10,+06:53:27
,8292,"Zulian, Daniele (ITA)",10:46:12,+06:53:29
,8293,"Holmberg, Alf (SWE)",10:46:18,+06:53:35
,8294,"Eriksson, Elias (SWE)",10:46:21,+06:53:38
,8295,"Pedersen, Arild (NOR)",10:46:22,+06:53:39
,8296,"Berglund, Jens (SWE)",10:46:23,+06:53:40
,8297,"Pohl, Borivoj (CZE)",10:46:25,+06:53:42
,8298,"Ylipää, Robert (SWE)",10:46:26,+06:53:43
,8299,"Larsson, Dennis (SWE)",10:46:27,+06:53:44
,8300,"Vennegaard, Asker Ravn (DEN)",10:46:27,+06:53:44
,8301,"Eriksson, Fredrik (SWE)",10:46:29,+06:53:46
,8302,"Nord, Fredrik (SWE)",10:46:30,+06:53:47
,8303,"Jerméus, Lars (SWE)",10:46:33,+06:53:50
,8304,"Sandh, Johan (SWE)",10:46:37,+06:53:54
,8305,"Henriks, Johan (SWE)",10:46:38,+06:53:55
,8306,"Eriksson, Ronnie (DEN)",10:46:40,+06:53:57
,8307,"Elstner, Rainer (AUT)",10:46:41,+06:53:58
,8308,"Grinneby, Anders (SWE)",10:46:42,+06:53:59
,8309,"Franzen, Johan (SWE)",10:46:46,+06:54:03
,8310,"Nilsson, Daniel (SWE)",10:46:46,+06:54:03
,8311,"Javid, Reza (SWE)",10:46:48,+06:54:05
,8312,"Kjötar, Filip (FIN)",10:46:48,+06:54:05
,8313,"Hedin, Jan (SWE)",10:46:51,+06:54:08
,8314,"Hoffmann, Timothy (SWE)",10:46:54,+06:54:11
,8315,"Jakobsson, Jonas (SWE)",10:46:58,+06:54:15
,8316,"Engström, Jakob (SWE)",10:47:02,+06:54:19
,8317,"Kumar, Rahul (IND)",10:47:03,+06:54:20
,8318,"Skulstad, Kristian Skar (DEN)",10:47:05,+06:54:22
,8319,"Dahl Pedersen, Martin (DEN)",10:47:06,+06:54:23
,8320,"Brändström, Joakim (SWE)",10:47:07,+06:54:24
,8321,"Lundin, Joakim (SWE)",10:47:08,+06:54:25
,8322,"Karlsson, Rikard (SWE)",10:47:09,+06:54:26
,8323,"Arkad, Björn (SWE)",10:47:12,+06:54:29
,8324,"Franzén, Stefan (SWE)",10:47:14,+06:54:31
,8325,"Nilsson, Ragnar (SWE)",10:47:22,+06:54:39
,8326,"Hagby, Per-Arne (SWE)",10:47:25,+06:54:42
,8327,"Carlsson, Elias (SWE)",10:47:25,+06:54:42
,8328,"Fagerjord, Erlend Yngve (NOR)",10:47:29,+06:54:46
,8329,"Eliasson, Bengt (SWE)",10:47:32,+06:54:49
,8330,"Kollom, Sander (EST)",10:47:35,+06:54:52
,8331,"Persson, Alexander (SWE)",10:47:36,+06:54:53
,8332,"Pedersen, Ole Bülow (DEN)",10:47:39,+06:54:56
,8333,"Näslund, Andreas (SWE)",10:47:40,+06:54:57
,8334,"Andersson, Roger (SWE)",10:47:41,+06:54:58
,8335,"Pawluk, Jakub (POL)",10:47:43,+06:55:00
,8336,"Linnow, Paul (GER)",10:47:44,+06:55:01
,8337,"Falk, Christian (SWE)",10:47:45,+06:55:02
,8338,"Metzner, Jakob (FIN)",10:47:46,+06:55:03
,8339,"Möllberg, Sven-Erik (SWE)",10:47:51,+06:55:08
,8340,"Rockstroh, Jürgen (GER)",10:47:53,+06:55:10
,8341,"Ilestedt, Rasmus (SWE)",10:48:00,+06:55:17
,8342,"Björken, Fredrik (SWE)",10:48:08,+06:55:25
,8343,"Hämeen-Anttila, Lauri (FIN)",10:48:12,+06:55:29
,8344,"Allerup, Jonas (SWE)",10:48:13,+06:55:30
,8345,"Lidén, Daniel (SWE)",10:48:20,+06:55:37
,8346,"Collén, Pierre (SWE)",10:48:24,+06:55:41
,8347,"Sjöman, Christian (SWE)",10:48:24,+06:55:41
,8348,"Jung, Søren (DEN)",10:48:24,+06:55:41
,8349,"Armand-Bonnet, Damien (FRA)",10:48:26,+06:55:43
,8350,"Thorén, Timmy (SWE)",10:48:29,+06:55:46
,8351,"Ahlberg, Emil (SWE)",10:48:30,+06:55:47
,8352,"Karlsson, Anders (SWE)",10:48:31,+06:55:48
,8353,"Jeverud, Christopher (SWE)",10:48:40,+06:55:57
,8354,"Malmström, Erik (SWE)",10:48:41,+06:55:58
,8355,"Eriksson, Karl-Erik (SWE)",10:48:42,+06:55:59
,8356,"Barth, Andreas (GER)",10:48:45,+06:56:02
,8357,"Falk, Jonas Alexander (SWE)",10:48:46,+06:56:03
,8358,"Blomkvist, Bengt-Ove (SWE)",10:48:53,+06:56:10
,8359,"Jennersjö, Thomas (SWE)",10:48:56,+06:56:13
,8360,"Grannas, Viktor (SWE)",10:48:56,+06:56:13
,8361,"Arpi, Emil (DEN)",10:48:57,+06:56:14
,8362,"Sandberg, Mats (FIN)",10:49:03,+06:56:20
,8363,"Domeij, Åke (SWE)",10:49:07,+06:56:24
,8364,"Wiksten, Per (SWE)",10:49:07,+06:56:24
,8365,"Kapraali, Jari (SWE)",10:49:09,+06:56:26
,8366,"Costantin, Costantino (ITA)",10:49:13,+06:56:30
,8367,"Larsen, Morten (DEN)",10:49:14,+06:56:31
,8368,"Nyström, Röde (SWE)",10:49:16,+06:56:33
,8369,"Westberg, Johan (SWE)",10:49:17,+06:56:34
,8370,"Nordén, Markus (SWE)",10:49:21,+06:56:38
,8371,"Piaser, Roberto (ITA)",10:49:22,+06:56:39
,8372,"Herbst, Manuel (GER)",10:49:23,+06:56:40
,8373,"Schweikart, Marcel (SWE)",10:49:26,+06:56:43
,8374,"Funk, Adam (SWE)",10:49:26,+06:56:43
,8375,"Meinen, Niklaus (SUI)",10:49:36,+06:56:53
,8376,"Svedberg, Jan (SWE)",10:49:42,+06:56:59
,8377,"Bertilsson, Olof (SWE)",10:49:42,+06:56:59
,8378,"Tillerås, Johann (SWE)",10:49:44,+06:57:01
,8379,"Svensson, Robert (SWE)",10:49:45,+06:57:02
,8380,"Alamien, Hassan (SWE)",10:49:47,+06:57:04
,8381,"Rydlinge, Olov (SWE)",10:49:50,+06:57:07
,8382,"Berg, Kristofer (SWE)",10:49:53,+06:57:10
,8383,"Wogenius, Sebastian (SWE)",10:49:58,+06:57:15
,8384,"Mattias Arne, Patrik (SWE)",10:49:59,+06:57:16
,8385,"Arnell, Per-Hilding (SWE)",10:49:59,+06:57:16
,8386,"Askebäck, Andreas (SWE)",10:49:59,+06:57:16
,8387,"Elsgaard, Michael (DEN)",10:49:59,+06:57:16
,8388,"Nordlund, Ulf (SWE)",10:50:06,+06:57:23
,8389,"Germann, Beat (SUI)",10:50:13,+06:57:30
,8390,"Björk, Richard Isidor (SWE)",10:50:17,+06:57:34
,8391,"Törnwall, Emil (SWE)",10:50:32,+06:57:49
,8392,"Anrell, Andreas (SWE)",10:50:40,+06:57:57
,8393,"Gren Bernhäll, Oscar (SWE)",10:50:41,+06:57:58
,8394,"Nilsson, Adam (SWE)",10:50:41,+06:57:58
,8395,"Andersson, Tobias (SWE)",10:50:41,+06:57:58
,8396,"Spisek, Radek (CZE)",10:50:48,+06:58:05
,8397,"Mårtensson, Kent (SWE)",10:50:57,+06:58:14
,8398,"Westin, Kevin (SWE)",10:50:59,+06:58:16
,8399,"Svedberg, Gabriel (SWE)",10:51:03,+06:58:20
,8400,"Rönnholm, Kenny (SWE)",10:51:04,+06:58:21
,8401,"Rimmö, Mats (SWE)",10:51:05,+06:58:22
,8402,"Evertsson, Tobias (SWE)",10:51:06,+06:58:23
,8403,"Petersson, Olof (SWE)",10:51:13,+06:58:30
,8404,"Äppeldahl, Jerry (SWE)",10:51:25,+06:58:42
,8405,"Rønnov-Jessen, Anders (DEN)",10:51:28,+06:58:45
,8406,"Artmark, Samuel (SWE)",10:51:29,+06:58:46
,8407,"Löfgren, Carl (SWE)",10:51:30,+06:58:47
,8408,"Gustafsson, Kaj (SWE)",10:51:34,+06:58:51
,8409,"Cifuentes Vargas, Tim (SWE)",10:51:35,+06:58:52
,8410,"Oidjärv, Tarmo (EST)",10:51:39,+06:58:56
,8411,"Fontanive, Riccardo (ITA)",10:51:39,+06:58:56
,8412,"Gesar, Magnus (SWE)",10:51:43,+06:59:00
,8413,"Svensson, Patrik (SWE)",10:51:47,+06:59:04
,8414,"Polak, Petr (CZE)",10:51:49,+06:59:06
,8415,"Lindahl, Ulf (SWE)",10:51:53,+06:59:10
,8416,"Larsen, Kasper (DEN)",10:51:56,+06:59:13
,8417,"Broström, Henry (SWE)",10:52:00,+06:59:17
,8418,"Granath, Jakob (SWE)",10:52:03,+06:59:20
,8419,"Carlsson, Jonas (SWE)",10:52:05,+06:59:22
,8420,"Sveum, Werner (NOR)",10:52:07,+06:59:24
,8421,"Dighammar, Kent (SWE)",10:52:11,+06:59:28
,8422,"Svensson, Arvid (SWE)",10:52:17,+06:59:34
,8423,"Signarsson, Frank (SWE)",10:52:17,+06:59:34
,8424,"Blixt, Mathias (SWE)",10:52:23,+06:59:40
,8425,"Andersson, Simon (SWE)",10:52:25,+06:59:42
,8426,"Lindholm, Stefan (SWE)",10:52:26,+06:59:43
,8427,"Wahman, Mattias (SWE)",10:52:26,+06:59:43
,8428,"Bucek, Arnost (CZE)",10:52:27,+06:59:44
,8429,"Gruvefeldt, Mats (SWE)",10:52:31,+06:59:48
,8430,"Höckerfors, Johan (SWE)",10:52:32,+06:59:49
,8431,"Auraldsson, David (SWE)",10:52:35,+06:59:52
,8432,"Koutny, Petr (CZE)",10:52:37,+06:59:54
,8433,"Dell'eva, Stefano (ITA)",10:52:38,+06:59:55
,8434,"Andersson, Johan (SWE)",10:52:39,+06:59:56
,8435,"Hakola, Rikhard (SWE)",10:52:40,+06:59:57
,8436,"Grandin, Jesper (SWE)",10:52:41,+06:59:58
,8437,"Söderström, Olov (SWE)",10:52:44,+07:00:01
,8438,"Johansson, Martin (SWE)",10:52:47,+07:00:04
,8439,"Gransäter, Sebastian (SWE)",10:52:51,+07:00:08
,8440,"Öhrn, Robin (SWE)",10:52:52,+07:00:09
,8441,"Mattus, Tapani (SWE)",10:52:53,+07:00:10
,8442,"Wahlund, Dennis (SWE)",10:52:54,+07:00:11
,8443,"Sjöström, Peter (SWE)",10:52:55,+07:00:12
,8444,"Franzén, Fernando (SWE)",10:52:58,+07:00:15
,8445,"Wikslund, Martin (SWE)",10:53:02,+07:00:19
,8446,"Ehrich, Jörg (GER)",10:53:06,+07:00:23
,8447,"Hedbrandh, Marcus (SWE)",10:53:08,+07:00:25
,8448,"Patuzzo, Michele (SUI)",10:53:14,+07:00:31
,8449,"Skedung, Patrick (SWE)",10:53:19,+07:00:36
,8450,"Steinholtz, Anton (SWE)",10:53:21,+07:00:38
,8451,"Holmgren, Carl-Anton (SWE)",10:53:21,+07:00:38
,8452,"Holgén, Jesper (SWE)",10:53:22,+07:00:39
,8453,"Habanek, Erik (SVK)",10:53:27,+07:00:44
,8454,"Lundqvist, Johan (SWE)",10:53:34,+07:00:51
,8455,"Norlund, Marcus (SWE)",10:53:34,+07:00:51
,8456,"Signer, Wisi (SUI)",10:53:35,+07:00:52
,8457,"Esbo, Klas (SWE)",10:53:37,+07:00:54
,8458,"Borggren, Tommy (SWE)",10:53:40,+07:00:57
,8459,"Libera, Michele (ITA)",10:53:41,+07:00:58
,8460,"Delugan, Mauro (ITA)",10:53:42,+07:00:59
,8461,"Karlsson, Jarl (SWE)",10:53:42,+07:00:59
,8462,"Johansson, Patric (FIN)",10:53:43,+07:01:00
,8463,"Paoli, Valter (ITA)",10:53:43,+07:01:00
,8464,"Strid, Göran (SWE)",10:53:43,+07:01:00
,8465,"Ohr, Peder (NOR)",10:53:44,+07:01:01
,8466,"Nissfolk, Andreas (FIN)",10:53:45,+07:01:02
,8467,"Öhngren, Ludvig (SWE)",10:53:46,+07:01:03
,8468,"Eskilsson, Jan (SWE)",10:53:47,+07:01:04
,8469,"Pharmanson, Johan (SWE)",10:53:47,+07:01:04
,8470,"Ohr, Asgeir (NOR)",10:53:47,+07:01:04
,8471,"Larsson, Kent (SWE)",10:53:49,+07:01:06
,8472,"Johansson, Petter (SWE)",10:53:50,+07:01:07
,8473,"Jalli, Veli-Matti (FIN)",10:53:53,+07:01:10
,8474,"Håkansson, Christoffer (SWE)",10:53:54,+07:01:11
,8475,"Hjalmarsson, Alexander (SWE)",10:53:58,+07:01:15
,8476,"Kanstedt, Torbjörn (SWE)",10:54:01,+07:01:18
,8477,"Ekblad, Måns (SWE)",10:54:05,+07:01:22
,8478,"Westlund, Peter (SWE)",10:54:07,+07:01:24
,8479,"Olsson, Gustaf (SWE)",10:54:11,+07:01:28
,8480,"Stiko, Mattias (SWE)",10:54:14,+07:01:31
,8481,"Wennberg, Niklas (SWE)",10:54:15,+07:01:32
,8482,"Ahlvik, Anders (FIN)",10:54:16,+07:01:33
,8483,"Johansson, Per (SWE)",10:54:16,+07:01:33
,8484,"Hellsten, Fredrik (SWE)",10:54:16,+07:01:33
,8485,"Gohblit, Nick (SWE)",10:54:18,+07:01:35
,8486,"Öhngren, Claes (SWE)",10:54:19,+07:01:36
,8487,"Hulden, Jonas (FIN)",10:54:19,+07:01:36
,8488,"Jacobson, Jerker (SWE)",10:54:20,+07:01:37
,8489,"Holmberg, Jonas (SWE)",10:54:21,+07:01:38
,8490,"Johansson, Richard (SWE)",10:54:23,+07:01:40
,8491,"Rühl, Stefan (GER)",10:54:26,+07:01:43
,8492,"Oscarson, Alexander (SWE)",10:54:29,+07:01:46
,8493,"Olsson, Elias (SWE)",10:54:31,+07:01:48
,8494,"Fager, Roland (SWE)",10:54:32,+07:01:49
,8495,"Ekdahl, Simon (SWE)",10:54:37,+07:01:54
,8496,"Peiro, Daniel (SWE)",10:54:38,+07:01:55
,8497,"Elingstam, Anton (SWE)",10:54:39,+07:01:56
,8498,"Piel-Holgersson, Jakob (SWE)",10:54:43,+07:02:00
,8499,"Olofsson, Linus (SWE)",10:54:43,+07:02:00
,8500,"Johansson, Magnus (SWE)",10:54:46,+07:02:03
,8501,"Kroné, Adrian (SWE)",10:54:48,+07:02:05
,8502,"Tominich, Andreas (SWE)",10:54:48,+07:02:05
,8503,"Svedlund, Tony (SWE)",10:55:03,+07:02:20
,8504,"Baldin, Mika (SWE)",10:55:04,+07:02:21
,8505,"Lund, Svante (SWE)",10:55:07,+07:02:24
,8506,"Bergenström, Henrik (SWE)",10:55:08,+07:02:25
,8507,"Persson, Mathias (SWE)",10:55:13,+07:02:30
,8508,"Edvik, Peter (SWE)",10:55:14,+07:02:31
,8509,"Holmström, Jonas (ALA)",10:55:15,+07:02:32
,8510,"Ingvarsson, Simon (SWE)",10:55:15,+07:02:32
,8511,"Furunäs, Jan (FIN)",10:55:17,+07:02:34
,8512,"Jacobsson, John (SWE)",10:55:18,+07:02:35
,8513,"Johansson, Nicklas (SWE)",10:55:21,+07:02:38
,8514,"Gran, Erik (SWE)",10:55:26,+07:02:43
,8515,"Türk, Andreas (GER)",10:55:29,+07:02:46
,8516,"Berglund, Vidar (SWE)",10:55:33,+07:02:50
,8517,"Simonsen, Bjørn Magnus (NOR)",10:55:36,+07:02:53
,8518,"Mcshane, Paul (SWE)",10:55:41,+07:02:58
,8519,"Fält, Tobias (SWE)",10:55:44,+07:03:01
,8520,"Hallin, Mikael (SWE)",10:55:48,+07:03:05
,8521,"Dalevik, Alfred (SWE)",10:55:48,+07:03:05
,8522,"Karlsson, Peter (SWE)",10:55:50,+07:03:07
,8523,"Hellström, Gustav (SWE)",10:55:52,+07:03:09
,8524,"Klingspor, Adam (SWE)",10:55:52,+07:03:09
,8525,"Trygg, Niklas (SWE)",10:55:53,+07:03:10
,8526,"Frokh, Eduard (SWE)",10:55:55,+07:03:12
,8527,"Hellström, Mattias (SWE)",10:55:55,+07:03:12
,8528,"Engström, Tim (SWE)",10:55:57,+07:03:14
,8529,"Koivisto, Illkka (FIN)",10:55:58,+07:03:15
,8530,"Kullinger, Nils (SWE)",10:55:58,+07:03:15
,8531,"Wigrup, Magnus (SWE)",10:56:07,+07:03:24
,8532,"Wilén, Emil (SWE)",10:56:12,+07:03:29
,8533,"Haglund, Roger (SWE)",10:56:20,+07:03:37
,8534,"Carlsson, Martin (SUI)",10:56:20,+07:03:37
,8535,"Fredin, Andreas (SWE)",10:56:21,+07:03:38
,8536,"Ollendorff, Thomas (DEN)",10:56:23,+07:03:40
,8537,"Nilsson, Filip (SWE)",10:56:23,+07:03:40
,8538,"Forslund, Viktor (SWE)",10:56:24,+07:03:41
,8539,"Rintamäki, Pekka (FIN)",10:56:28,+07:03:45
,8540,"Budka, Tomas (CZE)",10:56:30,+07:03:47
,8541,"Hanni, Tarmo (EST)",10:56:33,+07:03:50
,8542,"Ruzicka, Jirí (CZE)",10:56:36,+07:03:53
,8543,"Nyby, Jens (FIN)",10:56:37,+07:03:54
,8544,"Retteghieri, Fabian (SUI)",10:56:40,+07:03:57
,8545,"Bader, Tomas (SWE)",10:56:42,+07:03:59
,8546,"Ramqvist, Pontus (SWE)",10:56:44,+07:04:01
,8547,"Axelsson, Jakob (SWE)",10:56:48,+07:04:05
,8548,"Nordenmark, Magnus (SWE)",10:56:49,+07:04:06
,8549,"Jönsson, Gustav (SWE)",10:56:52,+07:04:09
,8550,"Jönsson, Olle (SWE)",10:56:53,+07:04:10
,8551,"Hammas, Kurt (SWE)",10:56:53,+07:04:10
,8552,"Josephson, Christer (SWE)",10:56:58,+07:04:15
,8553,"Geertsen, Niels (DEN)",10:57:04,+07:04:21
,8554,"Seerup, Lauge Thure (DEN)",10:57:04,+07:04:21
,8555,"Seerup, Christen (DEN)",10:57:05,+07:04:22
,8556,"Ånöstam, Krister (SWE)",10:57:05,+07:04:22
,8557,"Hansson, Pelle (SWE)",10:57:09,+07:04:26
,8558,"Östlund, Göran (SWE)",10:57:11,+07:04:28
,8559,"Vestling, Joel (SWE)",10:57:16,+07:04:33
,8560,"Hedspång, Mattias (SWE)",10:57:19,+07:04:36
,8561,"Norman, Erik (SWE)",10:57:28,+07:04:45
,8562,"Domjanic, Andrej (SLO)",10:57:28,+07:04:45
,8563,"Wänseth, Johan (SWE)",10:57:30,+07:04:47
,8564,"Fancie, Mike (CAN)",10:57:32,+07:04:49
,8565,"Hinnerson, Martin (SWE)",10:57:35,+07:04:52
,8566,"Friberger, Lukas (SWE)",10:57:40,+07:04:57
,8567,"Hellman, Jacob (SWE)",10:57:41,+07:04:58
,8568,"German, Oscar (NOR)",10:57:42,+07:04:59
