total-place,gender-place,name,time,diff
,10344,"Sjödin, Johannes (SWE)",01:35:39,+01:23:38
,10345,"Pascale, Angelo (ITA)",01:35:39,+01:23:38
,10346,"Masin, Ondrej (CZE)",01:35:40,+01:23:39
,10347,"Göthlin, Anton (ALA)",01:35:41,+01:23:40
,10348,"Ericsson, Jan (SWE)",01:35:41,+01:23:40
,10349,"Skulstad, Bent (DEN)",01:35:42,+01:23:41
,10350,"Englund, Jesper (SWE)",01:35:42,+01:23:41
,10351,"Häckel, Birger (GER)",01:35:43,+01:23:42
,10352,"Svensk, Alexander (SWE)",01:35:44,+01:23:43
,10353,"Engström, Anders (SWE)",01:35:45,+01:23:44
,10354,"Aulin, Johan (SWE)",01:35:45,+01:23:44
,10355,"Åkerblom, Åke (SWE)",01:35:45,+01:23:44
,10356,"Brunner, Hubert (ITA)",01:35:46,+01:23:45
,10357,"Medin, Victor (SWE)",01:35:48,+01:23:47
,10358,"Rimmö, Mats (SWE)",01:35:48,+01:23:47
,10359,"Nilsson, Carl (SWE)",01:35:50,+01:23:49
,10360,"Swärdh, Wictor (SWE)",01:35:51,+01:23:50
,10361,"Gustavsson, Joakim (SWE)",01:35:52,+01:23:51
,10362,"Borgström, Jonathan (SWE)",01:35:52,+01:23:51
,10363,"Bennet, Fredrik (SWE)",01:35:54,+01:23:53
,10364,"Berg, Oscar (SWE)",01:35:54,+01:23:53
,10365,"Krantz, Patrik (SWE)",01:35:58,+01:23:57
,10366,"Vidarsson, Bjarni (SWE)",01:35:59,+01:23:58
,10367,"Lasén, Johan (FIN)",01:36:00,+01:23:59
,10368,"Gustafsson, Andreas (SWE)",01:36:01,+01:24:00
,10369,"Nilsson, Mikael (SWE)",01:36:04,+01:24:03
,10370,"Westberg, Maxx (SWE)",01:36:06,+01:24:05
,10371,"Höjer, Tobias (SWE)",01:36:06,+01:24:05
,10372,"Hellborg, Jonatan (SWE)",01:36:07,+01:24:06
,10373,"Lundberg, Tobias (SWE)",01:36:18,+01:24:17
,10374,"Johansson, Tobias (SWE)",01:36:19,+01:24:18
,10375,"Molin, Lars (SWE)",01:36:21,+01:24:20
,10376,"Salmi, Robert (SWE)",01:36:22,+01:24:21
,10377,"Lindenbaum, Johan (SWE)",01:36:24,+01:24:23
,10378,"Zachlund, Pontuz (SWE)",01:36:24,+01:24:23
,10379,"Edström, Sten (SWE)",01:36:24,+01:24:23
,10380,"Halén, Kristian (SWE)",01:36:24,+01:24:23
,10381,"Franssen, Johan (SWE)",01:36:25,+01:24:24
,10382,"Tomasson, Hlödver (ISL)",01:36:26,+01:24:25
,10383,"Andersson, Mathias (SWE)",01:36:27,+01:24:26
,10384,"Gottlieb, Martin (DEN)",01:36:28,+01:24:27
,10385,"Ivarson, Victor (SWE)",01:36:28,+01:24:27
,10386,"Andersson, Oliver (SWE)",01:36:29,+01:24:28
,10387,"Gottlieb, Jesper (DEN)",01:36:29,+01:24:28
,10388,"Siebum, Edwin (NED)",01:36:32,+01:24:31
,10389,"Kroschel, Ryan (USA)",01:36:32,+01:24:31
,10390,"Habánek, Jozef (SVK)",01:36:34,+01:24:33
,10391,"Johansson, Jimmy (SWE)",01:36:34,+01:24:33
,10392,"Döllinger, Pål (NOR)",01:36:35,+01:24:34
,10393,"Magnusson, Per-Axel (SWE)",01:36:36,+01:24:35
,10394,"Andersson, Johan (SWE)",01:36:36,+01:24:35
,10395,"Burgi, Louis (SWE)",01:36:36,+01:24:35
,10396,"Öhlin, Henrik (SWE)",01:36:38,+01:24:37
,10397,"Fernlund, Henrik (SWE)",01:36:38,+01:24:37
,10398,"Selvik, Thorstein (NOR)",01:36:38,+01:24:37
,10399,"Litzén, Johan (SWE)",01:36:39,+01:24:38
,10400,"Arnkil, Filip (SWE)",01:36:40,+01:24:39
,10401,"Litzén, Gustav (SWE)",01:36:41,+01:24:40
,10402,"Lövgren, Christoffer (SWE)",01:36:42,+01:24:41
,10403,"Sigurdsson, Arnar Thor (ISL)",01:36:42,+01:24:41
,10404,"Bergström, Jens (SWE)",01:36:43,+01:24:42
,10405,"Eklund, Axel (SWE)",01:36:43,+01:24:42
,10406,"Åfors, Mikael (SWE)",01:36:44,+01:24:43
,10407,"Johansson, Oskar (SWE)",01:36:44,+01:24:43
,10408,"Serafini, Fabio (ITA)",01:36:45,+01:24:44
,10409,"Carlsson, Lars (SWE)",01:36:47,+01:24:46
,10410,"Andersson, Robin (SWE)",01:36:48,+01:24:47
,10411,"Lundberg, Rikard (SWE)",01:36:48,+01:24:47
,10412,"Jessen, Andreas Brogaard (DEN)",01:36:48,+01:24:47
,10413,"Ekeus, Axel (SWE)",01:36:50,+01:24:49
,10414,"Persson, Gustav (SWE)",01:36:52,+01:24:51
,10415,"Stark, Albin (SWE)",01:36:53,+01:24:52
,10416,"Françoys, Diederik (NED)",01:36:54,+01:24:53
,10417,"Heed, Niklas (SWE)",01:36:54,+01:24:53
,10418,"Blom, Alexander (SWE)",01:36:54,+01:24:53
,10419,"Larsson, Jesper (SWE)",01:36:56,+01:24:55
,10420,"Lambert, Luke (GBR)",01:36:57,+01:24:56
,10421,"Lundqvist, Sebastian (SWE)",01:36:57,+01:24:56
,10422,"Gebauer, Jannis (GER)",01:36:57,+01:24:56
,10423,"Fröberg, Albert (SWE)",01:36:57,+01:24:56
,10424,"Culik, Miroslav (CZE)",01:36:58,+01:24:57
,10425,"Sjöbeck, Gustav (SWE)",01:36:58,+01:24:57
,10426,"Iversen, Viktor (SWE)",01:36:58,+01:24:57
,10427,"Hallgren, Oscar (SWE)",01:36:59,+01:24:58
,10428,"Nordås, Tomas (SWE)",01:37:00,+01:24:59
,10429,"Krejci, Zdenek (CZE)",01:37:01,+01:25:00
,10430,"Frederiksen, Rasmus (DEN)",01:37:01,+01:25:00
,10431,"Egner, Vladimír (CZE)",01:37:02,+01:25:01
,10432,"Bromander, Mattias (SWE)",01:37:02,+01:25:01
,10433,"Vennegaard, Asker Ravn (DEN)",01:37:02,+01:25:01
,10434,"van Loon, Robbert (NED)",01:37:02,+01:25:01
,10435,"Nygaard, Kristoffer (DEN)",01:37:03,+01:25:02
,10436,"Ejdersund, Mikael (SWE)",01:37:03,+01:25:02
,10437,"Frisk, Rickard (SWE)",01:37:04,+01:25:03
,10438,"Björk, Gabriel (SWE)",01:37:04,+01:25:03
,10439,"Tillegreen, Christian (DEN)",01:37:05,+01:25:04
,10440,"Clausen, Kasper (DEN)",01:37:05,+01:25:04
,10441,"Loberg, Rasmus (SWE)",01:37:06,+01:25:05
,10442,"Vilhelmsson, Martin (SWE)",01:37:07,+01:25:06
,10443,"Johansson, Josef (SWE)",01:37:07,+01:25:06
,10444,"Bergkvist, Carl (SWE)",01:37:07,+01:25:06
,10445,"Bertilsson, Ingemar (SWE)",01:37:07,+01:25:06
,10446,"Amundsen, Bjørn-Thore (NOR)",01:37:08,+01:25:07
,10447,"Lindberg, Johan (SWE)",01:37:08,+01:25:07
,10448,"Johansson, Eric (SWE)",01:37:09,+01:25:08
,10449,"Bogo, Alessandro (ITA)",01:37:10,+01:25:09
,10450,"Craig, Steven (GBR)",01:37:10,+01:25:09
,10451,"Kempe, Theodor (GER)",01:37:10,+01:25:09
,10452,"Berggren, Anton (SWE)",01:37:10,+01:25:09
,10453,"Nilsson, Alexander (SWE)",01:37:10,+01:25:09
,10454,"Kempe, Michael (GER)",01:37:12,+01:25:11
,10455,"Lomnitz, Simon (SWE)",01:37:12,+01:25:11
,10456,"Bucek, Arnost (CZE)",01:37:13,+01:25:12
,10457,"Moberget, Vegard (NOR)",01:37:13,+01:25:12
,10458,"Wenzel, Falko (GER)",01:37:13,+01:25:12
,10459,"Svensson, Ola (SWE)",01:37:14,+01:25:13
,10460,"Olsson, Johan (SWE)",01:37:15,+01:25:14
,10461,"Mattsson, Kent (SWE)",01:37:15,+01:25:14
,10462,"Lilliequist, Daniel (SWE)",01:37:16,+01:25:15
,10463,"Fricke, Jacob (SWE)",01:37:16,+01:25:15
,10464,"Schibalski, Charles (GER)",01:37:17,+01:25:16
,10465,"Bertomeu, Marc (FRA)",01:37:18,+01:25:17
,10466,"Persson, Fredrik (SWE)",01:37:18,+01:25:17
,10467,"Brokhattingen, Hanspeter (DEN)",01:37:19,+01:25:18
,10468,"Habanek, Erik (SVK)",01:37:20,+01:25:19
,10469,"Garrett, Mark (GBR)",01:37:20,+01:25:19
,10470,"Iversen, Niklas (SWE)",01:37:21,+01:25:20
,10471,"Sjödin, Erik O (SWE)",01:37:21,+01:25:20
,10472,"Boehm, Christofer (LUX)",01:37:23,+01:25:22
,10473,"Sjöberg, Patrik (SWE)",01:37:24,+01:25:23
,10474,"Aagaard, Niklas (SWE)",01:37:25,+01:25:24
,10475,"Simler, Frank (GER)",01:37:25,+01:25:24
,10476,"Huss, Fredrik (SWE)",01:37:26,+01:25:25
,10477,"Månsson, Henrik (SWE)",01:37:26,+01:25:25
,10478,"Lysak, Libor (CZE)",01:37:27,+01:25:26
,10479,"Samuelsson, Henrik (SWE)",01:37:28,+01:25:27
,10480,"Karlsson, Johannes (SWE)",01:37:30,+01:25:29
,10481,"Leander, Jörgen (SWE)",01:37:31,+01:25:30
,10482,"Good, Lee (SWE)",01:37:32,+01:25:31
,10483,"Jonsson, Niklas (SWE)",01:37:33,+01:25:32
,10484,"Demirtok, Dennis (SWE)",01:37:34,+01:25:33
,10485,"Sommer, Morten (DEN)",01:37:35,+01:25:34
,10486,"Kyhlbäck, Anton (SWE)",01:37:36,+01:25:35
,10487,"Andersson, Sebastian (SWE)",01:37:37,+01:25:36
,10488,"Larsson, Björn (SWE)",01:37:38,+01:25:37
,10489,"Wester, Tobias (SWE)",01:37:40,+01:25:39
,10490,"Chovanec, Roman (CZE)",01:37:40,+01:25:39
,10491,"Gyldenkærne, Steen (DEN)",01:37:41,+01:25:40
,10492,"Wetin, Olav (SWE)",01:37:41,+01:25:40
,10493,"Öhrn, Jacob (SWE)",01:37:42,+01:25:41
,10494,"Strach, David (CZE)",01:37:42,+01:25:41
,10495,"Lindholm, Jonas (SWE)",01:37:43,+01:25:42
,10496,"Grehn, Elias (SWE)",01:37:43,+01:25:42
,10497,"Gebauer, Jan (GER)",01:37:45,+01:25:44
,10498,"Ludvigsson, Njörður (ISL)",01:37:45,+01:25:44
,10499,"Dungården, Oscar (SWE)",01:37:47,+01:25:46
,10500,"Modonesi, Enrico (ITA)",01:37:48,+01:25:47
,10501,"Nilsson, Carl Johan (SWE)",01:37:48,+01:25:47
,10502,"Björn Bergqvist, Emanuel (SWE)",01:37:50,+01:25:49
,10503,"Nilsson, Bengt (SWE)",01:37:50,+01:25:49
,10504,"Hansson, Bengt B (SWE)",01:37:50,+01:25:49
,10505,"Wiberg, Edvard (SWE)",01:37:50,+01:25:49
,10506,"Sköldkvist, Eskil Helge Herman (SWE)",01:37:51,+01:25:50
,10507,"Hallstensson, Simon (SWE)",01:37:53,+01:25:52
,10508,"Söderström, Marcus (SWE)",01:37:54,+01:25:53
,10509,"Jerresand, David (SWE)",01:37:55,+01:25:54
,10510,"Hasselbom, Ola (SWE)",01:37:56,+01:25:55
,10511,"Lif, Oskar (SWE)",01:37:57,+01:25:56
,10512,"Starö, Cevin (SWE)",01:37:57,+01:25:56
,10513,"Blom, Anders (SWE)",01:37:58,+01:25:57
,10514,"Mikes, Ladislav (CZE)",01:37:59,+01:25:58
,10515,"Eriksson, Thomas (SWE)",01:38:00,+01:25:59
,10516,"Wranå, Mattias (SWE)",01:38:00,+01:25:59
,10517,"Tengberg, Daniel (SWE)",01:38:01,+01:26:00
,10518,"Dädeby, Tomas (SWE)",01:38:01,+01:26:00
,10519,"Kragh, Torbjörn (SWE)",01:38:01,+01:26:00
,10520,"Lundell Frostensson, Wim (SWE)",01:38:03,+01:26:02
,10521,"Ceder, Johan (SWE)",01:38:05,+01:26:04
,10522,"Rosén, Carl (SWE)",01:38:08,+01:26:07
,10523,"Korhonen, Aku (FIN)",01:38:10,+01:26:09
,10524,"Svenningsson, Johan (SWE)",01:38:11,+01:26:10
,10525,"Miklos, Josef (CZE)",01:38:11,+01:26:10
,10526,"Bladh, Fredrik (SWE)",01:38:14,+01:26:13
,10527,"Nordlund, Mats (SWE)",01:38:15,+01:26:14
,10528,"Schöne, Maik (GER)",01:38:16,+01:26:15
,10529,"Samuelsson, Daniel (SWE)",01:38:16,+01:26:15
,10530,"Kjærgaard, Mikael Vig (DEN)",01:38:16,+01:26:15
,10531,"Johansson, Lars (SWE)",01:38:17,+01:26:16
,10532,"Lagerquist, Billy (SWE)",01:38:17,+01:26:16
,10533,"Palland, Jan (NED)",01:38:17,+01:26:16
,10534,"Svenningsson, Gustav (SWE)",01:38:18,+01:26:17
,10535,"Åsberg, Jonatan (SWE)",01:38:19,+01:26:18
,10536,"Gustafsson, Jonny (SWE)",01:38:19,+01:26:18
,10537,"Andersson, Thomas (SWE)",01:38:19,+01:26:18
,10538,"Baden, Niels (DEN)",01:38:20,+01:26:19
,10539,"Fernstedt, Kim (SWE)",01:38:24,+01:26:23
,10540,"Alexandersson, Joel (SWE)",01:38:24,+01:26:23
,10541,"Borkovec, Miroslav (CZE)",01:38:26,+01:26:25
,10542,"Andersson, Rasmus (SWE)",01:38:26,+01:26:25
,10543,"Fernstedt, Daniel (SWE)",01:38:26,+01:26:25
,10544,"Flood, Linus (SWE)",01:38:28,+01:26:27
,10545,"Nordbye, Jesper (SWE)",01:38:28,+01:26:27
,10546,"Henriksson, Johan (SWE)",01:38:29,+01:26:28
,10547,"Andersson, Mats (SWE)",01:38:30,+01:26:29
,10548,"Blom, Viktor (SWE)",01:38:30,+01:26:29
,10549,"Ohlson, Anders (SWE)",01:38:31,+01:26:30
,10550,"Gutierrez, Fabio (USA)",01:38:34,+01:26:33
,10551,"Dehlin, Ingvar (SWE)",01:38:35,+01:26:34
,10552,"Guillermo, Victor Jose (NOR)",01:38:35,+01:26:34
,10553,"Lundgren, Anders (SWE)",01:38:35,+01:26:34
,10554,"Wester, Magnus (SWE)",01:38:36,+01:26:35
,10555,"Tomecko, Jozef (SVK)",01:38:36,+01:26:35
,10556,"Nyhlén, Lars (SWE)",01:38:38,+01:26:37
,10557,"Malm, Patrik (SWE)",01:38:39,+01:26:38
,10558,"Lybeck, Oliver (SWE)",01:38:40,+01:26:39
,10559,"Larsson, Thomas (SWE)",01:38:41,+01:26:40
,10560,"Gunnlaugsson, Baldur (ISL)",01:38:42,+01:26:41
,10561,"Mahjouri, Babak (SWE)",01:38:44,+01:26:43
,10562,"Johansson, Victor (SWE)",01:38:45,+01:26:44
,10563,"Bylund, Kalle (SWE)",01:38:45,+01:26:44
,10564,"Ekebom, Stefan (SWE)",01:38:47,+01:26:46
,10565,"Thiger, Adam (SWE)",01:38:47,+01:26:46
,10566,"Furini, Mario (ITA)",01:38:47,+01:26:46
,10567,"Flodberg, David (SWE)",01:38:53,+01:26:52
,10568,"Roth, Fabian (GER)",01:38:54,+01:26:53
,10569,"Hultman, Anders (SWE)",01:38:54,+01:26:53
,10570,"Sånglöf, Patrik (SWE)",01:38:55,+01:26:54
,10571,"Ericsson, Mats (SWE)",01:38:56,+01:26:55
,10572,"Rahnefeld, Robert (GER)",01:38:57,+01:26:56
,10573,"Rasmussen, Erik Oskar (DEN)",01:38:58,+01:26:57
,10574,"Holmberg, Johan (SWE)",01:38:58,+01:26:57
,10575,"Johansson, Henrik (SWE)",01:38:59,+01:26:58
,10576,"Klamer, Oscar (SWE)",01:38:59,+01:26:58
,10577,"Sankar, Sathish Kumar (IND)",01:39:02,+01:27:01
,10578,"Andersson, Jens (SWE)",01:39:02,+01:27:01
,10579,"Wendin, Wiking (SWE)",01:39:04,+01:27:03
,10580,"Précenth, Henrik (SWE)",01:39:05,+01:27:04
,10581,"Sühl, Jonathan (SWE)",01:39:06,+01:27:05
,10582,"Petersson, Gabriel (SWE)",01:39:08,+01:27:07
,10583,"Dahlström, Anders (FIN)",01:39:08,+01:27:07
,10584,"Mattsson, Jesper (SWE)",01:39:10,+01:27:09
,10585,"Lasén, Joakim (FIN)",01:39:10,+01:27:09
,10586,"Järdemar, Daniel (SWE)",01:39:10,+01:27:09
,10587,"Kelly, Kenneth (DEN)",01:39:11,+01:27:10
,10588,"Jalli, Veli-Matti (FIN)",01:39:11,+01:27:10
,10589,"Funk, Adam (SWE)",01:39:12,+01:27:11
,10590,"Eklund, Alvin (SWE)",01:39:14,+01:27:13
,10591,"Carlin, Johan (SWE)",01:39:15,+01:27:14
,10592,"Larsson, Nicklas (SWE)",01:39:16,+01:27:15
,10593,"Wall, Erik (SWE)",01:39:16,+01:27:15
,10594,"Markusson, Oskar (SWE)",01:39:17,+01:27:16
,10595,"Ansgarius, Per (SWE)",01:39:17,+01:27:16
,10596,"Lindoff, Peter (SWE)",01:39:17,+01:27:16
,10597,"Skedung, Patrick (SWE)",01:39:18,+01:27:17
,10598,"Larsson, Isac (SWE)",01:39:18,+01:27:17
,10599,"Nilsson, William (SWE)",01:39:19,+01:27:18
,10600,"Lindhard, Mads (DEN)",01:39:19,+01:27:18
,10601,"Halvorsen, Sverre (NOR)",01:39:19,+01:27:18
,10602,"Johansson, Sven (SWE)",01:39:21,+01:27:20
,10603,"Vlachynský, Aleš (CZE)",01:39:21,+01:27:20
,10604,"Nyrinder, Klas (SWE)",01:39:22,+01:27:21
,10605,"Olofsson, Nils (SWE)",01:39:22,+01:27:21
,10606,"Åström, Axel (SWE)",01:39:23,+01:27:22
,10607,"Borgthorsson, Höskuldur (SWE)",01:39:23,+01:27:22
,10608,"Lomyr, Victor (SWE)",01:39:24,+01:27:23
,10609,"Bennbom, Erik (SWE)",01:39:24,+01:27:23
,10610,"Hedman, Simon (SWE)",01:39:25,+01:27:24
,10611,"Zetterström, Niklas (SWE)",01:39:25,+01:27:24
,10612,"Klíma, Jan (CZE)",01:39:25,+01:27:24
,10613,"Nygren, Roberth (SWE)",01:39:26,+01:27:25
,10614,"Thulin, Mikael (SWE)",01:39:26,+01:27:25
,10615,"Meijer, Willem-Jan (NED)",01:39:26,+01:27:25
,10616,"Coonen, Joris (NED)",01:39:27,+01:27:26
,10617,"Kerr, Adam (USA)",01:39:28,+01:27:27
,10618,"Tapper, Filip (SWE)",01:39:29,+01:27:28
,10619,"Bay, Jens (DEN)",01:39:30,+01:27:29
,10620,"Zakrisson, Gustaf (SWE)",01:39:30,+01:27:29
,10621,"Johansson, Daniel (SWE)",01:39:30,+01:27:29
,10622,"Ourø Jensen, Asger (DEN)",01:39:30,+01:27:29
,10623,"Kull, Erki (EST)",01:39:31,+01:27:30
,10624,"Feldbrugge, Paul (NED)",01:39:32,+01:27:31
,10625,"Hulen, Lennart (SWE)",01:39:32,+01:27:31
,10626,"Gustafsson, Jacob (SWE)",01:39:33,+01:27:32
,10627,"Nowak, Pavel (CZE)",01:39:34,+01:27:33
,10628,"Nermar, Henrik (SWE)",01:39:34,+01:27:33
,10629,"Than, Frank (GER)",01:39:34,+01:27:33
,10630,"Palm, Theo (SWE)",01:39:34,+01:27:33
,10631,"Qvarnström Sjöberg, Sander (SWE)",01:39:35,+01:27:34
,10632,"Nordensson, Gunnnar (SWE)",01:39:35,+01:27:34
,10633,"Thielfoldt, Henrik (SWE)",01:39:35,+01:27:34
,10634,"Ridderborg, Ludwig (SWE)",01:39:36,+01:27:35
,10635,"Johansson, Mathias (SWE)",01:39:37,+01:27:36
,10636,"Westblom, Bo (SWE)",01:39:37,+01:27:36
,10637,"Grudd, Anders (SWE)",01:39:37,+01:27:36
,10638,"Rullander, Lars Henrik (SWE)",01:39:38,+01:27:37
,10639,"Breu, Dominik (SUI)",01:39:38,+01:27:37
,10640,"Ersson, Anders (SWE)",01:39:39,+01:27:38
,10641,"Knápek, Jaroslav (CZE)",01:39:39,+01:27:38
,10642,"Wendel, Erik (SWE)",01:39:40,+01:27:39
,10643,"Fredriksson, Stefan (SWE)",01:39:41,+01:27:40
,10644,"Pålsson, Börje (SWE)",01:39:42,+01:27:41
,10645,"Hellström, Peter (SWE)",01:39:42,+01:27:41
,10646,"Hansson, Patrik (SWE)",01:39:42,+01:27:41
,10647,"Boustedt, Jonas (SWE)",01:39:42,+01:27:41
,10648,"Anderson, Dave (CAN)",01:39:43,+01:27:42
,10649,"Hultberg, Marco (SWE)",01:39:44,+01:27:43
,10650,"Stensved, Jonas (SWE)",01:39:44,+01:27:43
,10651,"Bjarklind, Magnus (ISL)",01:39:44,+01:27:43
,10652,"Kristjansson, Asgeir (ISL)",01:39:44,+01:27:43
,10653,"Waeijaert, Stijn (BEL)",01:39:45,+01:27:44
,10654,"Kakascik, Jozef (SVK)",01:39:46,+01:27:45
,10655,"Alderfeldt, Sebastian (SWE)",01:39:46,+01:27:45
,10656,"Fält, Tobias (SWE)",01:39:46,+01:27:45
,10657,"Thiel, Thomas (GER)",01:39:47,+01:27:46
,10658,"Astvald, Erik (SWE)",01:39:47,+01:27:46
,10659,"Franzén, Jan (SWE)",01:39:47,+01:27:46
,10660,"Jansson, Lars (SWE)",01:39:48,+01:27:47
,10661,"Rylander, Carl (SWE)",01:39:48,+01:27:47
,10662,"Rangsten, Felix (SWE)",01:39:50,+01:27:49
,10663,"Söderholm, Emil (SWE)",01:39:50,+01:27:49
,10664,"Persson, Per-Eric (SWE)",01:39:51,+01:27:50
,10665,"Gustafsson, Kristofer (SWE)",01:39:51,+01:27:50
,10666,"Svach, Rudolf (SVK)",01:39:51,+01:27:50
,10667,"Väli, Etko (EST)",01:39:52,+01:27:51
,10668,"Dunsäter, Mats (SWE)",01:39:52,+01:27:51
,10669,"Lidemyr, Sven (SWE)",01:39:52,+01:27:51
,10670,"Rohaut, Joel (SWE)",01:39:53,+01:27:52
,10671,"Larsson, Mattias (SWE)",01:39:53,+01:27:52
,10672,"Norén, Axel (SWE)",01:39:53,+01:27:52
,10673,"Engström, Tim (SWE)",01:39:54,+01:27:53
,10674,"Jaltsén, Olof (SWE)",01:39:54,+01:27:53
,10675,"Andersen, Mads Emil (DEN)",01:39:54,+01:27:53
,10676,"Norén, Erik (SWE)",01:39:55,+01:27:54
,10677,"Mathson, Anton (SWE)",01:39:55,+01:27:54
,10678,"Öberg, Peter (SWE)",01:39:55,+01:27:54
,10679,"Beausang, Mathias (SWE)",01:39:56,+01:27:55
,10680,"Löf, Fredrik (SWE)",01:39:56,+01:27:55
,10681,"Bo, Giacomo (ITA)",01:39:56,+01:27:55
,10682,"Reitberger, Tobias (SWE)",01:39:57,+01:27:56
,10683,"Augustsson, Kent (SWE)",01:39:57,+01:27:56
,10684,"Lassen, Morten (DEN)",01:39:57,+01:27:56
,10685,"Daleke, Joakim (SWE)",01:39:58,+01:27:57
,10686,"Franzen, Johan (SWE)",01:39:58,+01:27:57
,10687,"Jakobsen, Lukas (DEN)",01:39:59,+01:27:58
,10688,"Borg, Andreas (SWE)",01:40:00,+01:27:59
,10689,"Jansson, Henrik (SWE)",01:40:00,+01:27:59
,10690,"Motl, David (CZE)",01:40:01,+01:28:00
,10691,"Andersen, Stig (DEN)",01:40:01,+01:28:00
,10692,"Olsson, Johan (SWE)",01:40:01,+01:28:00
,10693,"Hiller, Jan (CZE)",01:40:01,+01:28:00
,10694,"Waghorn, Patrick (SWE)",01:40:02,+01:28:01
,10695,"Stiller, Carl (SWE)",01:40:03,+01:28:02
,10696,"Brogren, Rudolf (SWE)",01:40:04,+01:28:03
,10697,"Jepsen, Casper (DEN)",01:40:04,+01:28:03
,10698,"Johansson, Alfred (SWE)",01:40:05,+01:28:04
,10699,"Holgersson, Martin (SWE)",01:40:06,+01:28:05
,10700,"Kjellander, Melker (SWE)",01:40:06,+01:28:05
,10701,"Andersson, Simon (SWE)",01:40:06,+01:28:05
,10702,"Bergner Aldén, Alexander (SWE)",01:40:06,+01:28:05
,10703,"Holdt, Rasmus (DEN)",01:40:06,+01:28:05
,10704,"Wassermeyer, Jens (GER)",01:40:08,+01:28:07
,10705,"Andersson, Viktor (SWE)",01:40:08,+01:28:07
,10706,"Nemeth, Marek (CZE)",01:40:08,+01:28:07
,10707,"Goduscheit, René Chester (DEN)",01:40:08,+01:28:07
,10708,(GER),01:40:09,+01:28:08
,10709,"Vadén, Sebastian (SWE)",01:40:10,+01:28:09
,10710,"Nordin, Oskar (SWE)",01:40:10,+01:28:09
,10711,"Gustafson, Elliot (SWE)",01:40:10,+01:28:09
,10712,"Runberg, Jonas (SWE)",01:40:12,+01:28:11
,10713,"Nilsson, Love (SWE)",01:40:12,+01:28:11
,10714,"Gustafsson, Alexander (SWE)",01:40:12,+01:28:11
,10715,"Höppner, Erik (SWE)",01:40:13,+01:28:12
,10716,"Axelsson, Max (SWE)",01:40:13,+01:28:12
,10717,"Kissmann, Michael (SWE)",01:40:14,+01:28:13
,10718,"Mattsson, Axel (SWE)",01:40:15,+01:28:14
,10719,"Hörnell, Lennart (SWE)",01:40:15,+01:28:14
,10720,"Westerlund, Johan (SWE)",01:40:15,+01:28:14
,10721,"Pettersson, Bo (SWE)",01:40:16,+01:28:15
,10722,"Gren, Tomas (SWE)",01:40:17,+01:28:16
,10723,"Rosenkrantz Holm, Per (DEN)",01:40:17,+01:28:16
,10724,"Olofsson, Alexander (SWE)",01:40:18,+01:28:17
,10725,"Ljungblom, Erik (SWE)",01:40:19,+01:28:18
,10726,"Sommer, Manfred (SWE)",01:40:19,+01:28:18
,10727,"Rieck, Jonas (SWE)",01:40:19,+01:28:18
,10728,"Rieck, Samuel (SWE)",01:40:20,+01:28:19
,10729,"Eklund, Simon (SWE)",01:40:20,+01:28:19
,10730,"Forsgren, Andreas (SWE)",01:40:21,+01:28:20
,10731,"Alexandersson, Mathias (SWE)",01:40:22,+01:28:21
,10732,"Ahlsén, Magnus (SWE)",01:40:22,+01:28:21
,10733,"Tiller, Christopher (SWE)",01:40:23,+01:28:22
,10734,"Aalo, Peter (SWE)",01:40:24,+01:28:23
,10735,"Fredin, Andreas (SWE)",01:40:25,+01:28:24
,10736,"Jansson, Johan (SWE)",01:40:25,+01:28:24
,10737,"Hellbom, Do (SWE)",01:40:25,+01:28:24
,10738,"Friskvik, Andreas (SWE)",01:40:26,+01:28:25
,10739,"Kvarnlöf, Viktor (SWE)",01:40:26,+01:28:25
,10740,"Karlsson, Stefan (SWE)",01:40:27,+01:28:26
,10741,"Bengtsson, Jesper (SWE)",01:40:27,+01:28:26
,10742,"Stalfors, Peter (SWE)",01:40:27,+01:28:26
,10743,"Lupoli, Philip (SWE)",01:40:28,+01:28:27
,10744,"Andersson, Axel (SWE)",01:40:28,+01:28:27
,10745,"Melin Widegren, Björn (SWE)",01:40:29,+01:28:28
,10746,"Melvaer, Erling (NOR)",01:40:29,+01:28:28
,10747,"Svensson, Jan (SWE)",01:40:30,+01:28:29
,10748,"Lindgren, Jonas (SWE)",01:40:30,+01:28:29
,10749,"Hegg, Martin (NOR)",01:40:31,+01:28:30
,10750,"Westergren, Erik (SWE)",01:40:31,+01:28:30
,10751,"Remstam, Emanuel (SWE)",01:40:32,+01:28:31
,10752,"Jensen, Jan Petter (NOR)",01:40:32,+01:28:31
,10753,"Nilsson, Jerker (SWE)",01:40:33,+01:28:32
,10754,"Shum, Emanuel Yan-Lam (SWE)",01:40:33,+01:28:32
,10755,"Olofsson, Linus (SWE)",01:40:33,+01:28:32
,10756,"Lyshöi, Michael (SWE)",01:40:34,+01:28:33
,10757,"Nordbeck, Johan (SWE)",01:40:35,+01:28:34
,10758,"Wedenberg, Erik (SWE)",01:40:36,+01:28:35
,10759,"Puputti, Jukka (FIN)",01:40:37,+01:28:36
,10760,"Madejski, Krystian (SWE)",01:40:37,+01:28:36
,10761,"Rydholm, Jonas (SWE)",01:40:38,+01:28:37
,10762,"Jensen, Frans Ourø (DEN)",01:40:39,+01:28:38
